Stream Name,Year,Obs Date,Species,Maturity,Count
Sockeye Ck-Hugh Smit,2014,8/25/2014,Pink,Adult,504
Sockeye Ck-Hugh Smit,2014,8/25/2014,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,2014,8/25/2014,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2014,8/26/2014,Coho,Adult,51
Sockeye Ck-Hugh Smit,2014,8/26/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,8/26/2014,Pink,Adult,570
Sockeye Ck-Hugh Smit,2014,8/26/2014,Sockeye,Adult,23
Sockeye Ck-Hugh Smit,2014,8/26/2014,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2014,8/27/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,8/27/2014,Coho,Adult,20
Sockeye Ck-Hugh Smit,2014,8/27/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,8/27/2014,Pink,Adult,375
Sockeye Ck-Hugh Smit,2014,8/27/2014,Sockeye,Adult,17
Sockeye Ck-Hugh Smit,2014,8/27/2014,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2014,8/28/2014,Coho,Adult,19
Sockeye Ck-Hugh Smit,2014,8/28/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,8/28/2014,Pink,Adult,269
Sockeye Ck-Hugh Smit,2014,8/28/2014,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,2014,8/28/2014,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2014,8/29/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,8/29/2014,Coho,Adult,10
Sockeye Ck-Hugh Smit,2014,8/29/2014,Pink,Adult,493
Sockeye Ck-Hugh Smit,2014,8/29/2014,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,2014,8/29/2014,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2014,8/30/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,8/30/2014,Coho,Adult,73
Sockeye Ck-Hugh Smit,2014,8/30/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,8/30/2014,Pink,Adult,1738
Sockeye Ck-Hugh Smit,2014,8/30/2014,Sockeye,Adult,29
Sockeye Ck-Hugh Smit,2014,8/30/2014,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2014,8/31/2014,Coho,Adult,24
Sockeye Ck-Hugh Smit,2014,8/31/2014,Pink,Adult,383
Sockeye Ck-Hugh Smit,2014,8/31/2014,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,2014,8/31/2014,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2014,9/1/2014,Coho,Adult,5
Sockeye Ck-Hugh Smit,2014,9/1/2014,Pink,Adult,111
Sockeye Ck-Hugh Smit,2014,9/1/2014,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2014,9/1/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/2/2014,Chum,Adult,2
Sockeye Ck-Hugh Smit,2014,9/2/2014,Coho,Adult,66
Sockeye Ck-Hugh Smit,2014,9/2/2014,Pink,Adult,289
Sockeye Ck-Hugh Smit,2014,9/2/2014,Sockeye,Adult,17
Sockeye Ck-Hugh Smit,2014,9/2/2014,Sockeye,Jack,8
Sockeye Ck-Hugh Smit,2014,9/3/2014,Chum,Adult,2
Sockeye Ck-Hugh Smit,2014,9/3/2014,Coho,Adult,43
Sockeye Ck-Hugh Smit,2014,9/3/2014,Pink,Adult,113
Sockeye Ck-Hugh Smit,2014,9/3/2014,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,2014,9/3/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/4/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/4/2014,Coho,Adult,110
Sockeye Ck-Hugh Smit,2014,9/4/2014,Coho,Jack,4
Sockeye Ck-Hugh Smit,2014,9/4/2014,Pink,Adult,247
Sockeye Ck-Hugh Smit,2014,9/4/2014,Sockeye,Adult,24
Sockeye Ck-Hugh Smit,2014,9/4/2014,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2014,9/5/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/5/2014,Coho,Adult,98
Sockeye Ck-Hugh Smit,2014,9/5/2014,Coho,Jack,4
Sockeye Ck-Hugh Smit,2014,9/5/2014,Pink,Adult,185
Sockeye Ck-Hugh Smit,2014,9/5/2014,Sockeye,Adult,22
Sockeye Ck-Hugh Smit,2014,9/5/2014,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2014,9/6/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/6/2014,Coho,Adult,75
Sockeye Ck-Hugh Smit,2014,9/6/2014,Coho,Jack,2
Sockeye Ck-Hugh Smit,2014,9/6/2014,Pink,Adult,164
Sockeye Ck-Hugh Smit,2014,9/6/2014,Sockeye,Adult,27
Sockeye Ck-Hugh Smit,2014,9/6/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/7/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/7/2014,Coho,Adult,17
Sockeye Ck-Hugh Smit,2014,9/7/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/7/2014,Pink,Adult,141
Sockeye Ck-Hugh Smit,2014,9/7/2014,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,2014,9/7/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/8/2014,Coho,Adult,36
Sockeye Ck-Hugh Smit,2014,9/8/2014,Pink,Adult,196
Sockeye Ck-Hugh Smit,2014,9/8/2014,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,2014,9/8/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/9/2014,Coho,Adult,13
Sockeye Ck-Hugh Smit,2014,9/9/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/9/2014,Pink,Adult,126
Sockeye Ck-Hugh Smit,2014,9/9/2014,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,2014,9/9/2014,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2014,9/10/2014,Coho,Adult,56
Sockeye Ck-Hugh Smit,2014,9/10/2014,Pink,Adult,88
Sockeye Ck-Hugh Smit,2014,9/10/2014,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,2014,9/11/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/11/2014,Coho,Adult,16
Sockeye Ck-Hugh Smit,2014,9/11/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/11/2014,Pink,Adult,94
Sockeye Ck-Hugh Smit,2014,9/11/2014,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2014,9/11/2014,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2014,9/12/2014,Coho,Adult,7
Sockeye Ck-Hugh Smit,2014,9/12/2014,Pink,Adult,55
Sockeye Ck-Hugh Smit,2014,9/12/2014,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2014,9/13/2014,Coho,Adult,7
Sockeye Ck-Hugh Smit,2014,9/13/2014,Pink,Adult,14
Sockeye Ck-Hugh Smit,2014,9/14/2014,Coho,Adult,23
Sockeye Ck-Hugh Smit,2014,9/14/2014,Pink,Adult,102
Sockeye Ck-Hugh Smit,2014,9/15/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/15/2014,Coho,Adult,26
Sockeye Ck-Hugh Smit,2014,9/15/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/15/2014,Pink,Adult,56
Sockeye Ck-Hugh Smit,2014,9/15/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,9/16/2014,Coho,Adult,24
Sockeye Ck-Hugh Smit,2014,9/16/2014,Pink,Adult,53
Sockeye Ck-Hugh Smit,2014,9/16/2014,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,2014,9/17/2014,Coho,Adult,14
Sockeye Ck-Hugh Smit,2014,9/17/2014,Pink,Adult,29
Sockeye Ck-Hugh Smit,2014,9/17/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/18/2014,Coho,Adult,1
Sockeye Ck-Hugh Smit,2014,9/18/2014,Pink,Adult,34
Sockeye Ck-Hugh Smit,2014,9/19/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/19/2014,Coho,Adult,51
Sockeye Ck-Hugh Smit,2014,9/19/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/19/2014,Pink,Adult,135
Sockeye Ck-Hugh Smit,2014,9/19/2014,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2014,9/20/2014,Coho,Adult,41
Sockeye Ck-Hugh Smit,2014,9/20/2014,Pink,Adult,88
Sockeye Ck-Hugh Smit,2014,9/20/2014,Sockeye,Adult,10
Sockeye Ck-Hugh Smit,2014,9/21/2014,Coho,Adult,16
Sockeye Ck-Hugh Smit,2014,9/21/2014,Pink,Adult,6
Sockeye Ck-Hugh Smit,2014,9/21/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,9/22/2014,Coho,Adult,46
Sockeye Ck-Hugh Smit,2014,9/22/2014,Coho,Jack,2
Sockeye Ck-Hugh Smit,2014,9/22/2014,Pink,Adult,6
Sockeye Ck-Hugh Smit,2014,9/22/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/23/2014,Coho,Adult,67
Sockeye Ck-Hugh Smit,2014,9/23/2014,Pink,Adult,10
Sockeye Ck-Hugh Smit,2014,9/23/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,9/23/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,9/24/2014,Coho,Adult,110
Sockeye Ck-Hugh Smit,2014,9/24/2014,Pink,Adult,19
Sockeye Ck-Hugh Smit,2014,9/24/2014,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,2014,9/25/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/25/2014,Coho,Adult,82
Sockeye Ck-Hugh Smit,2014,9/25/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/25/2014,Pink,Adult,21
Sockeye Ck-Hugh Smit,2014,9/25/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,9/26/2014,Coho,Adult,101
Sockeye Ck-Hugh Smit,2014,9/26/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/26/2014,Pink,Adult,13
Sockeye Ck-Hugh Smit,2014,9/26/2014,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2014,9/27/2014,Coho,Adult,22
Sockeye Ck-Hugh Smit,2014,9/27/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/27/2014,Pink,Adult,3
Sockeye Ck-Hugh Smit,2014,9/28/2014,Chum,Adult,4
Sockeye Ck-Hugh Smit,2014,9/28/2014,Coho,Adult,92
Sockeye Ck-Hugh Smit,2014,9/28/2014,Coho,Jack,2
Sockeye Ck-Hugh Smit,2014,9/28/2014,Pink,Adult,10
Sockeye Ck-Hugh Smit,2014,9/28/2014,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,2014,9/29/2014,Coho,Adult,19
Sockeye Ck-Hugh Smit,2014,9/29/2014,Pink,Adult,1
Sockeye Ck-Hugh Smit,2014,9/29/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,9/30/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,9/30/2014,Coho,Adult,48
Sockeye Ck-Hugh Smit,2014,9/30/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,9/30/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,10/1/2014,Coho,Adult,46
Sockeye Ck-Hugh Smit,2014,10/2/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/2/2014,Coho,Adult,45
Sockeye Ck-Hugh Smit,2014,10/2/2014,Coho,Jack,2
Sockeye Ck-Hugh Smit,2014,10/2/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,10/3/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/3/2014,Coho,Adult,53
Sockeye Ck-Hugh Smit,2014,10/3/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/4/2014,Coho,Adult,40
Sockeye Ck-Hugh Smit,2014,10/4/2014,Pink,Adult,1
Sockeye Ck-Hugh Smit,2014,10/4/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,10/5/2014,Coho,Adult,11
Sockeye Ck-Hugh Smit,2014,10/6/2014,Coho,Adult,22
Sockeye Ck-Hugh Smit,2014,10/6/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,10/7/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/7/2014,Coho,Adult,123
Sockeye Ck-Hugh Smit,2014,10/7/2014,Pink,Adult,1
Sockeye Ck-Hugh Smit,2014,10/8/2014,Chum,Adult,2
Sockeye Ck-Hugh Smit,2014,10/8/2014,Coho,Adult,303
Sockeye Ck-Hugh Smit,2014,10/8/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/8/2014,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2014,10/8/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,10/9/2014,Chum,Adult,3
Sockeye Ck-Hugh Smit,2014,10/9/2014,Coho,Adult,209
Sockeye Ck-Hugh Smit,2014,10/9/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/9/2014,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2014,10/9/2014,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2014,10/10/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/10/2014,Coho,Adult,16
Sockeye Ck-Hugh Smit,2014,10/10/2014,Pink,Adult,1
Sockeye Ck-Hugh Smit,2014,10/11/2014,Coho,Adult,6
Sockeye Ck-Hugh Smit,2014,10/12/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/12/2014,Coho,Adult,22
Sockeye Ck-Hugh Smit,2014,10/12/2014,Pink,Adult,1
Sockeye Ck-Hugh Smit,2014,10/12/2014,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,2014,10/13/2014,Coho,Adult,23
Sockeye Ck-Hugh Smit,2014,10/14/2014,Chum,Adult,1
Sockeye Ck-Hugh Smit,2014,10/14/2014,Coho,Adult,91
Sockeye Ck-Hugh Smit,2014,10/14/2014,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,2014,10/15/2014,Coho,Adult,22
Sockeye Ck-Hugh Smit,2014,10/16/2014,Coho,Adult,142
Sockeye Ck-Hugh Smit,2014,10/16/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/17/2014,Coho,Adult,172
Sockeye Ck-Hugh Smit,2014,10/17/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/17/2014,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2014,10/18/2014,Coho,Adult,50
Sockeye Ck-Hugh Smit,2014,10/18/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/19/2014,Coho,Adult,26
Sockeye Ck-Hugh Smit,2014,10/20/2014,Coho,Adult,35
Sockeye Ck-Hugh Smit,2014,10/21/2014,Coho,Adult,25
Sockeye Ck-Hugh Smit,2014,10/22/2014,Coho,Adult,40
Sockeye Ck-Hugh Smit,2014,10/23/2014,Coho,Adult,63
Sockeye Ck-Hugh Smit,2014,10/24/2014,Coho,Adult,150
Sockeye Ck-Hugh Smit,2014,10/25/2014,Coho,Adult,253
Sockeye Ck-Hugh Smit,2014,10/26/2014,Coho,Adult,64
Sockeye Ck-Hugh Smit,2014,10/26/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,10/26/2014,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,2014,10/27/2014,Coho,Adult,38
Sockeye Ck-Hugh Smit,2014,10/28/2014,Coho,Adult,42
Sockeye Ck-Hugh Smit,2014,10/29/2014,Coho,Adult,27
Sockeye Ck-Hugh Smit,2014,10/30/2014,Coho,Adult,14
Sockeye Ck-Hugh Smit,2014,10/31/2014,Coho,Adult,15
Sockeye Ck-Hugh Smit,2014,11/1/2014,Coho,Adult,24
Sockeye Ck-Hugh Smit,2014,11/2/2014,Coho,Adult,6
Sockeye Ck-Hugh Smit,2014,11/3/2014,Coho,Adult,12
Sockeye Ck-Hugh Smit,2014,11/4/2014,Coho,Adult,5
Sockeye Ck-Hugh Smit,2014,11/5/2014,Coho,Adult,4
Sockeye Ck-Hugh Smit,2014,11/6/2014,Coho,Adult,10
Sockeye Ck-Hugh Smit,2014,11/6/2014,Coho,Jack,1
Sockeye Ck-Hugh Smit,2014,11/8/2014,Coho,Adult,3
Sockeye Ck-Hugh Smit,2014,11/9/2014,Coho,Adult,15
Sockeye Ck-Hugh Smit,2015,4/23/2015,Sockeye,Smolt,20
Sockeye Ck-Hugh Smit,2015,4/24/2015,Coho,Smolt,19
Sockeye Ck-Hugh Smit,2015,4/24/2015,Sockeye,Smolt,71
Sockeye Ck-Hugh Smit,2015,4/25/2015,Coho,Smolt,4
Sockeye Ck-Hugh Smit,2015,4/25/2015,Sockeye,Smolt,56
Sockeye Ck-Hugh Smit,2015,4/26/2015,Coho,Smolt,8
Sockeye Ck-Hugh Smit,2015,4/26/2015,Sockeye,Smolt,28
Sockeye Ck-Hugh Smit,2015,4/27/2015,Coho,Smolt,104
Sockeye Ck-Hugh Smit,2015,4/27/2015,Sockeye,Smolt,31
Sockeye Ck-Hugh Smit,2015,4/28/2015,Coho,Smolt,195
Sockeye Ck-Hugh Smit,2015,4/28/2015,Sockeye,Smolt,125
Sockeye Ck-Hugh Smit,2015,4/29/2015,Coho,Smolt,25
Sockeye Ck-Hugh Smit,2015,4/29/2015,Sockeye,Smolt,112
Sockeye Ck-Hugh Smit,2015,4/30/2015,Coho,Smolt,0
Sockeye Ck-Hugh Smit,2015,4/30/2015,Sockeye,Smolt,78
Sockeye Ck-Hugh Smit,2015,5/1/2015,Coho,Smolt,7
Sockeye Ck-Hugh Smit,2015,5/1/2015,Sockeye,Smolt,33
Sockeye Ck-Hugh Smit,2015,5/2/2015,Coho,Smolt,31
Sockeye Ck-Hugh Smit,2015,5/2/2015,Sockeye,Smolt,121
Sockeye Ck-Hugh Smit,2015,5/3/2015,Coho,Smolt,119
Sockeye Ck-Hugh Smit,2015,5/3/2015,Sockeye,Smolt,571
Sockeye Ck-Hugh Smit,2015,5/4/2015,Coho,Smolt,96
Sockeye Ck-Hugh Smit,2015,5/4/2015,Sockeye,Smolt,235
Sockeye Ck-Hugh Smit,2015,5/5/2015,Coho,Smolt,594
Sockeye Ck-Hugh Smit,2015,5/5/2015,Sockeye,Smolt,740
Sockeye Ck-Hugh Smit,2015,5/6/2015,Coho,Smolt,725
Sockeye Ck-Hugh Smit,2015,5/6/2015,Sockeye,Smolt,1195
Sockeye Ck-Hugh Smit,2015,5/7/2015,Coho,Smolt,385
Sockeye Ck-Hugh Smit,2015,5/7/2015,Sockeye,Smolt,515
Sockeye Ck-Hugh Smit,2015,5/8/2015,Coho,Smolt,99
Sockeye Ck-Hugh Smit,2015,5/8/2015,Sockeye,Smolt,780
Sockeye Ck-Hugh Smit,2015,5/9/2015,Coho,Smolt,439
Sockeye Ck-Hugh Smit,2015,5/9/2015,Sockeye,Smolt,1845
Sockeye Ck-Hugh Smit,2015,5/10/2015,Coho,Smolt,559
Sockeye Ck-Hugh Smit,2015,5/10/2015,Sockeye,Smolt,820
Sockeye Ck-Hugh Smit,2015,5/11/2015,Coho,Smolt,988
Sockeye Ck-Hugh Smit,2015,5/11/2015,Sockeye,Smolt,3310
Sockeye Ck-Hugh Smit,2015,5/12/2015,Coho,Smolt,684
Sockeye Ck-Hugh Smit,2015,5/12/2015,Sockeye,Smolt,1851
Sockeye Ck-Hugh Smit,2015,5/13/2015,Coho,Smolt,607
Sockeye Ck-Hugh Smit,2015,5/13/2015,Sockeye,Smolt,1850
Sockeye Ck-Hugh Smit,2015,5/13/2015,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,2015,5/14/2015,Coho,Smolt,601
Sockeye Ck-Hugh Smit,2015,5/14/2015,Sockeye,Smolt,1790
Sockeye Ck-Hugh Smit,2015,5/15/2015,Coho,Smolt,439
Sockeye Ck-Hugh Smit,2015,5/15/2015,Sockeye,Smolt,2402
Sockeye Ck-Hugh Smit,2015,5/16/2015,Coho,Smolt,217
Sockeye Ck-Hugh Smit,2015,5/16/2015,Sockeye,Smolt,471
Sockeye Ck-Hugh Smit,2015,5/17/2015,Coho,Smolt,461
Sockeye Ck-Hugh Smit,2015,5/17/2015,Sockeye,Smolt,3751
Sockeye Ck-Hugh Smit,2015,5/18/2015,Coho,Smolt,306
Sockeye Ck-Hugh Smit,2015,5/18/2015,Sockeye,Smolt,1675
Sockeye Ck-Hugh Smit,2015,5/19/2015,Coho,Smolt,215
Sockeye Ck-Hugh Smit,2015,5/19/2015,Sockeye,Smolt,2312
Sockeye Ck-Hugh Smit,2015,5/19/2015,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2015,5/20/2015,Coho,Smolt,165
Sockeye Ck-Hugh Smit,2015,5/20/2015,Sockeye,Smolt,790
Sockeye Ck-Hugh Smit,2015,5/21/2015,Coho,Smolt,180
Sockeye Ck-Hugh Smit,2015,5/21/2015,Sockeye,Smolt,1225
Sockeye Ck-Hugh Smit,2015,5/22/2015,Coho,Smolt,386
Sockeye Ck-Hugh Smit,2015,5/22/2015,Sockeye,Smolt,2301
Sockeye Ck-Hugh Smit,2015,5/23/2015,Coho,Smolt,204
Sockeye Ck-Hugh Smit,2015,5/23/2015,Sockeye,Smolt,1170
Sockeye Ck-Hugh Smit,2015,5/23/2015,Steelhead trout,Smolt,2
Sockeye Ck-Hugh Smit,2015,5/24/2015,Coho,Smolt,94
Sockeye Ck-Hugh Smit,2015,5/24/2015,Sockeye,Smolt,305
Sockeye Ck-Hugh Smit,2015,5/25/2015,Coho,Smolt,107
Sockeye Ck-Hugh Smit,2015,5/25/2015,Sockeye,Smolt,621
Sockeye Ck-Hugh Smit,2015,5/26/2015,Coho,Smolt,185
Sockeye Ck-Hugh Smit,2015,5/26/2015,Sockeye,Smolt,1200
Sockeye Ck-Hugh Smit,2015,5/27/2015,Coho,Smolt,140
Sockeye Ck-Hugh Smit,2015,5/27/2015,Sockeye,Smolt,651
Sockeye Ck-Hugh Smit,2015,5/28/2015,Coho,Smolt,94
Sockeye Ck-Hugh Smit,2015,5/28/2015,Sockeye,Smolt,555
Sockeye Ck-Hugh Smit,2015,5/28/2015,Steelhead trout,Adult,2
Sockeye Ck-Hugh Smit,2015,5/28/2015,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2015,5/29/2015,Coho,Smolt,98
Sockeye Ck-Hugh Smit,2015,5/29/2015,Sockeye,Smolt,355
Sockeye Ck-Hugh Smit,2015,5/29/2015,Steelhead trout,Smolt,6
Sockeye Ck-Hugh Smit,2015,5/30/2015,Coho,Smolt,90
Sockeye Ck-Hugh Smit,2015,5/30/2015,Sockeye,Smolt,23
Sockeye Ck-Hugh Smit,2015,5/30/2015,Steelhead trout,Smolt,11
Sockeye Ck-Hugh Smit,2015,5/31/2015,Coho,Smolt,53
Sockeye Ck-Hugh Smit,2015,5/31/2015,Sockeye,Smolt,128
Sockeye Ck-Hugh Smit,2015,5/31/2015,Steelhead trout,Smolt,4
Sockeye Ck-Hugh Smit,2015,6/1/2015,Coho,Smolt,59
Sockeye Ck-Hugh Smit,2015,6/1/2015,Sockeye,Smolt,62
Sockeye Ck-Hugh Smit,2015,6/2/2015,Coho,Smolt,19
Sockeye Ck-Hugh Smit,2015,6/2/2015,Sockeye,Smolt,22
Sockeye Ck-Hugh Smit,2015,6/3/2015,Coho,Smolt,21
Sockeye Ck-Hugh Smit,2015,6/3/2015,Sockeye,Smolt,11
Sockeye Ck-Hugh Smit,2015,6/3/2015,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2015,6/4/2015,Coho,Smolt,10
Sockeye Ck-Hugh Smit,2015,6/4/2015,Sockeye,Smolt,6
Sockeye Ck-Hugh Smit,2015,6/4/2015,Steelhead trout,Smolt,5
Sockeye Ck-Hugh Smit,2015,6/5/2015,Coho,Smolt,28
Sockeye Ck-Hugh Smit,2015,6/5/2015,Sockeye,Smolt,10
Sockeye Ck-Hugh Smit,2015,6/18/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,6/19/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,6/20/2015,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,2015,6/21/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,6/22/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,6/23/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,6/24/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,6/25/2015,Sockeye,Adult,11
Sockeye Ck-Hugh Smit,2015,6/26/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,6/27/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,6/27/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,6/28/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,6/29/2015,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,2015,6/30/2015,Sockeye,Adult,64
Sockeye Ck-Hugh Smit,2015,7/1/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,7/2/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/3/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/4/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,7/5/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/6/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,7/7/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,7/7/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,7/8/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,7/9/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/10/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/11/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,7/12/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,7/13/2015,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2015,7/14/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,7/15/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,7/16/2015,Sockeye,Adult,32
Sockeye Ck-Hugh Smit,2015,7/17/2015,Sockeye,Adult,21
Sockeye Ck-Hugh Smit,2015,7/17/2015,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2015,7/18/2015,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,2015,7/19/2015,Sockeye,Adult,98
Sockeye Ck-Hugh Smit,2015,7/19/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,7/20/2015,Sockeye,Adult,65
Sockeye Ck-Hugh Smit,2015,7/20/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,7/21/2015,Sockeye,Adult,15
Sockeye Ck-Hugh Smit,2015,7/21/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,7/22/2015,Sockeye,Adult,208
